Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2016,MALE,BLACK NON HISPANIC,Skylar,70,71
2016,FEMALE,HISPANIC,Skylar,69,70
2016,MALE,HISPANIC,Skylar,68,69
2016,FEMALE,WHITE NON HISPANIC,Skylar,67,68
2016,MALE,WHITE NON HISPANIC,Skylar,66,67
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Genesis,65,66
2016,MALE,ASIAN AND PACIFIC ISLANDER,Genesis,64,65
2016,FEMALE,BLACK NON HISPANIC,Genesis,63,64
2016,MALE,BLACK NON HISPANIC,Genesis,62,63
2016,FEMALE,HISPANIC,Genesis,61,62
2016,MALE,HISPANIC,Genesis,60,61
2016,FEMALE,WHITE NON HISPANIC,Genesis,59,60
2016,MALE,WHITE NON HISPANIC,Genesis,58,59
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,57,58
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sofia,56,57
2016,FEMALE,BLACK NON HISPANIC,Sofia,55,56
2016,MALE,BLACK NON HISPANIC,Sofia,54,55
2016,FEMALE,HISPANIC,Sofia,53,54
2016,MALE,HISPANIC,Sofia,52,53
2016,FEMALE,WHITE NON HISPANIC,Sofia,51,52
2016,MALE,WHITE NON HISPANIC,Sofia,50,51
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,49,50
2016,MALE,ASIAN AND PACIFIC ISLANDER,Grace,48,49
2016,FEMALE,BLACK NON HISPANIC,Grace,47,48
2016,MALE,BLACK NON HISPANIC,Grace,46,47
2016,FEMALE,HISPANIC,Grace,45,46
2016,MALE,HISPANIC,Grace,44,45
2016,FEMALE,WHITE NON HISPANIC,Grace,43,44
2016,MALE,WHITE NON HISPANIC,Grace,42,43
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,41,42
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ashley,40,41
2016,FEMALE,BLACK NON HISPANIC,Ashley,39,40
2016,MALE,BLACK NON HISPANIC,Ashley,38,39
2016,FEMALE,HISPANIC,Ashley,37,38
2016,MALE,HISPANIC,Ashley,36,37
2016,FEMALE,WHITE NON HISPANIC,Ashley,35,36
2016,MALE,WHITE NON HISPANIC,Ashley,34,35
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Taylor,33,34
2016,MALE,ASIAN AND PACIFIC ISLANDER,Taylor,32,33
2016,FEMALE,BLACK NON HISPANIC,Taylor,31,32
2016,MALE,BLACK NON HISPANIC,Taylor,30,31
2016,FEMALE,HISPANIC,Taylor,29,30
2016,MALE,HISPANIC,Taylor,28,29
2016,FEMALE,WHITE NON HISPANIC,Taylor,27,28
2016,MALE,WHITE NON HISPANIC,Taylor,26,27
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Riley,25,26
2016,MALE,ASIAN AND PACIFIC ISLANDER,Riley,24,25
2016,FEMALE,BLACK NON HISPANIC,Riley,23,24
2016,MALE,BLACK NON HISPANIC,Riley,22,23
2016,FEMALE,HISPANIC,Riley,21,22
2016,MALE,HISPANIC,Riley,20,21
2016,FEMALE,WHITE NON HISPANIC,Riley,19,20
2016,MALE,WHITE NON HISPANIC,Riley,18,19
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,17,18
2016,MALE,ASIAN AND PACIFIC ISLANDER,Olivia,16,17
2016,FEMALE,BLACK NON HISPANIC,Olivia,15,16
2016,MALE,BLACK NON HISPANIC,Olivia,14,15
2016,FEMALE,HISPANIC,Olivia,13,14
2016,MALE,HISPANIC,Olivia,12,13
2016,FEMALE,WHITE NON HISPANIC,Olivia,11,12
2016,MALE,WHITE NON HISPANIC,Olivia,10,11
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,200,1
2016,MALE,ASIAN AND PACIFIC ISLANDER,Chloe,199,100
2016,FEMALE,BLACK NON HISPANIC,Chloe,198,99
2016,MALE,BLACK NON HISPANIC,Chloe,197,98
2016,FEMALE,HISPANIC,Chloe,196,97
2016,MALE,HISPANIC,Chloe,195,96
2016,FEMALE,WHITE NON HISPANIC,Chloe,194,95
2016,MALE,WHITE NON HISPANIC,Chloe,193,94
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,192,93
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sophia,191,92
2016,FEMALE,BLACK NON HISPANIC,Sophia,190,91
2016,MALE,BLACK NON HISPANIC,Sophia,189,90
2016,FEMALE,HISPANIC,Sophia,188,89
2016,MALE,HISPANIC,Sophia,187,88
2016,FEMALE,WHITE NON HISPANIC,Sophia,186,87
2016,MALE,WHITE NON HISPANIC,Sophia,185,86
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,184,85
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emma,183,84
2016,FEMALE,BLACK NON HISPANIC,Emma,182,83
2016,MALE,BLACK NON HISPANIC,Emma,181,82
2016,FEMALE,HISPANIC,Emma,180,81
2016,MALE,HISPANIC,Emma,179,80
2016,FEMALE,WHITE NON HISPANIC,Emma,178,79
2016,MALE,WHITE NON HISPANIC,Emma,177,78
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,176,77
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emily,175,76
2016,FEMALE,BLACK NON HISPANIC,Emily,174,75
2016,MALE,BLACK NON HISPANIC,Emily,173,74
2016,FEMALE,HISPANIC,Emily,172,73
2016,MALE,HISPANIC,Emily,171,72
2016,FEMALE,WHITE NON HISPANIC,Emily,170,71
2016,MALE,WHITE NON HISPANIC,Emily,169,70
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,168,69
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mia,167,68
2016,FEMALE,BLACK NON HISPANIC,Mia,166,67
2016,MALE,BLACK NON HISPANIC,Mia,165,66
2016,FEMALE,HISPANIC,Mia,164,65
2016,MALE,HISPANIC,Mia,163,64
2016,FEMALE,WHITE NON HISPANIC,Mia,162,63
2016,MALE,WHITE NON HISPANIC,Mia,161,62
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,160,61
2016,MALE,ASIAN AND PACIFIC ISLANDER,Charlotte,159,60
2016,FEMALE,BLACK NON HISPANIC,Charlotte,158,59
2016,MALE,BLACK NON HISPANIC,Charlotte,157,58
2016,FEMALE,HISPANIC,Charlotte,156,57
2016,MALE,HISPANIC,Charlotte,155,56
2016,FEMALE,WHITE NON HISPANIC,Charlotte,154,55
2016,MALE,WHITE NON HISPANIC,Charlotte,153,54
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,152,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sarah,151,52
2016,FEMALE,BLACK NON HISPANIC,Sarah,150,51
2016,MALE,BLACK NON HISPANIC,Sarah,149,50
2016,FEMALE,HISPANIC,Sarah,148,49
2016,MALE,HISPANIC,Sarah,147,48
2016,FEMALE,WHITE NON HISPANIC,Sarah,146,47
2016,MALE,WHITE NON HISPANIC,Sarah,145,46
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,144,45
2016,MALE,ASIAN AND PACIFIC ISLANDER,Isabella,143,44
2016,FEMALE,BLACK NON HISPANIC,Isabella,142,43
2016,MALE,BLACK NON HISPANIC,Isabella,141,42
2016,FEMALE,HISPANIC,Isabella,140,41
2016,MALE,HISPANIC,Isabella,139,40
2016,FEMALE,WHITE NON HISPANIC,Isabella,138,39
2016,MALE,WHITE NON HISPANIC,Isabella,137,38
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,136,37
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hannah,135,36
2016,FEMALE,BLACK NON HISPANIC,Hannah,134,35
2016,MALE,BLACK NON HISPANIC,Hannah,133,34
2016,FEMALE,HISPANIC,Hannah,132,33
2016,MALE,HISPANIC,Hannah,131,32
2016,FEMALE,WHITE NON HISPANIC,Hannah,130,31
2016,MALE,WHITE NON HISPANIC,Hannah,129,30
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,128,29
2016,MALE,ASIAN AND PACIFIC ISLANDER,Madison,127,28
2016,FEMALE,BLACK NON HISPANIC,Madison,126,27
2016,MALE,BLACK NON HISPANIC,Madison,125,26
2016,FEMALE,HISPANIC,Madison,124,25
2016,MALE,HISPANIC,Madison,123,24
2016,FEMALE,WHITE NON HISPANIC,Madison,122,23
2016,MALE,WHITE NON HISPANIC,Madison,121,22
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,120,21
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zoe,119,20
2016,FEMALE,BLACK NON HISPANIC,Zoe,118,19
2016,MALE,BLACK NON HISPANIC,Zoe,117,18
2016,FEMALE,HISPANIC,Zoe,116,17
2016,MALE,HISPANIC,Zoe,115,16
2016,FEMALE,WHITE NON HISPANIC,Zoe,114,15
2016,MALE,WHITE NON HISPANIC,Zoe,113,14
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,112,13
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,111,12
2016,FEMALE,BLACK NON HISPANIC,Aaliyah,110,11
2016,MALE,BLACK NON HISPANIC,Aaliyah,109,10
2016,FEMALE,HISPANIC,Aaliyah,108,9
2016,MALE,HISPANIC,Aaliyah,107,8
2016,FEMALE,WHITE NON HISPANIC,Aaliyah,106,7
2016,MALE,WHITE NON HISPANIC,Aaliyah,105,6
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,London,104,5
2016,MALE,ASIAN AND PACIFIC ISLANDER,London,103,4
2016,FEMALE,BLACK NON HISPANIC,London,102,3
2016,MALE,BLACK NON HISPANIC,London,101,2
2016,FEMALE,HISPANIC,London,100,1
2016,MALE,HISPANIC,London,99,100
2016,FEMALE,WHITE NON HISPANIC,London,98,99
2016,MALE,WHITE NON HISPANIC,London,97,98
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,96,97
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ava,95,96
2016,FEMALE,BLACK NON HISPANIC,Ava,94,95
2016,MALE,BLACK NON HISPANIC,Ava,93,94
2016,FEMALE,HISPANIC,Ava,92,93
2016,MALE,HISPANIC,Ava,91,92
2016,FEMALE,WHITE NON HISPANIC,Ava,90,91
2016,MALE,WHITE NON HISPANIC,Ava,89,90
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,88,89
2016,MALE,ASIAN AND PACIFIC ISLANDER,Layla,87,88
2016,FEMALE,BLACK NON HISPANIC,Layla,86,87
2016,MALE,BLACK NON HISPANIC,Layla,85,86
2016,FEMALE,HISPANIC,Layla,84,85
2016,MALE,HISPANIC,Layla,83,84
2016,FEMALE,WHITE NON HISPANIC,Layla,82,83
2016,MALE,WHITE NON HISPANIC,Layla,81,82
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,80,81
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,79,80
2016,FEMALE,BLACK NON HISPANIC,Brooklyn,78,79
2016,MALE,BLACK NON HISPANIC,Brooklyn,77,78
2016,FEMALE,HISPANIC,Brooklyn,76,77
2016,MALE,HISPANIC,Brooklyn,75,76
2016,FEMALE,WHITE NON HISPANIC,Brooklyn,74,75
2016,MALE,WHITE NON HISPANIC,Brooklyn,73,74
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,72,73
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abigail,71,72
2016,FEMALE,BLACK NON HISPANIC,Abigail,70,71
2016,MALE,BLACK NON HISPANIC,Abigail,69,70
2016,FEMALE,HISPANIC,Abigail,68,69
2016,MALE,HISPANIC,Abigail,67,68
2016,FEMALE,WHITE NON HISPANIC,Abigail,66,67
2016,MALE,WHITE NON HISPANIC,Abigail,65,66
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,64,65
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ella,63,64
2016,FEMALE,BLACK NON HISPANIC,Ella,62,63
2016,MALE,BLACK NON HISPANIC,Ella,61,62
2016,FEMALE,HISPANIC,Ella,60,61
2016,MALE,HISPANIC,Ella,59,60
2016,FEMALE,WHITE NON HISPANIC,Ella,58,59
2016,MALE,WHITE NON HISPANIC,Ella,57,58
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,56,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,Avery,55,56
2016,FEMALE,BLACK NON HISPANIC,Avery,54,55
2016,MALE,BLACK NON HISPANIC,Avery,53,54
2016,FEMALE,HISPANIC,Avery,52,53
2016,MALE,HISPANIC,Avery,51,52
2016,FEMALE,WHITE NON HISPANIC,Avery,50,51
2016,MALE,WHITE NON HISPANIC,Avery,49,50
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Londyn,48,49
2016,MALE,ASIAN AND PACIFIC ISLANDER,Londyn,47,48
2016,FEMALE,BLACK NON HISPANIC,Londyn,46,47
2016,MALE,BLACK NON HISPANIC,Londyn,45,46
2016,FEMALE,HISPANIC,Londyn,44,45
2016,MALE,HISPANIC,Londyn,43,44
2016,FEMALE,WHITE NON HISPANIC,Londyn,42,43
2016,MALE,WHITE NON HISPANIC,Londyn,41,42
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Amirah,40,41
2016,MALE,ASIAN AND PACIFIC ISLANDER,Amirah,39,40
2016,FEMALE,BLACK NON HISPANIC,Amirah,38,39
2016,MALE,BLACK NON HISPANIC,Amirah,37,38
2016,FEMALE,HISPANIC,Amirah,36,37
2016,MALE,HISPANIC,Amirah,35,36
2016,FEMALE,WHITE NON HISPANIC,Amirah,34,35
2016,MALE,WHITE NON HISPANIC,Amirah,33,34
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,McKenzie,32,33
2016,MALE,ASIAN AND PACIFIC ISLANDER,McKenzie,31,32
2016,FEMALE,BLACK NON HISPANIC,McKenzie,30,31
2016,MALE,BLACK NON HISPANIC,McKenzie,29,30
2016,FEMALE,HISPANIC,McKenzie,28,29
2016,MALE,HISPANIC,McKenzie,27,28
2016,FEMALE,WHITE NON HISPANIC,McKenzie,26,27
2016,MALE,WHITE NON HISPANIC,McKenzie,25,26
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Skylar,24,25
2016,MALE,ASIAN AND PACIFIC ISLANDER,Skylar,23,24
2016,FEMALE,BLACK NON HISPANIC,Skylar,22,23
2016,MALE,BLACK NON HISPANIC,Skylar,21,22
2016,FEMALE,HISPANIC,Skylar,20,21
2016,MALE,HISPANIC,Skylar,19,20
2016,FEMALE,WHITE NON HISPANIC,Skylar,18,19
2016,MALE,WHITE NON HISPANIC,Skylar,17,18
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Genesis,16,17
2016,MALE,ASIAN AND PACIFIC ISLANDER,Genesis,15,16
2016,FEMALE,BLACK NON HISPANIC,Genesis,14,15
2016,MALE,BLACK NON HISPANIC,Genesis,13,14
2016,FEMALE,HISPANIC,Genesis,12,13
2016,MALE,HISPANIC,Genesis,11,12
2016,FEMALE,WHITE NON HISPANIC,Genesis,10,11
2016,MALE,WHITE NON HISPANIC,Genesis,200,1
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,199,100
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sofia,198,99
2016,FEMALE,BLACK NON HISPANIC,Sofia,197,98
2016,MALE,BLACK NON HISPANIC,Sofia,196,97
2016,FEMALE,HISPANIC,Sofia,195,96
2016,MALE,HISPANIC,Sofia,194,95
2016,FEMALE,WHITE NON HISPANIC,Sofia,193,94
2016,MALE,WHITE NON HISPANIC,Sofia,192,93
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,191,92
2016,MALE,ASIAN AND PACIFIC ISLANDER,Grace,190,91
2016,FEMALE,BLACK NON HISPANIC,Grace,189,90
2016,MALE,BLACK NON HISPANIC,Grace,188,89
2016,FEMALE,HISPANIC,Grace,187,88
2016,MALE,HISPANIC,Grace,186,87
2016,FEMALE,WHITE NON HISPANIC,Grace,185,86
2016,MALE,WHITE NON HISPANIC,Grace,184,85
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,183,84
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ashley,182,83
2016,FEMALE,BLACK NON HISPANIC,Ashley,181,82
2016,MALE,BLACK NON HISPANIC,Ashley,180,81
2016,FEMALE,HISPANIC,Ashley,179,80
2016,MALE,HISPANIC,Ashley,178,79
2016,FEMALE,WHITE NON HISPANIC,Ashley,177,78
2016,MALE,WHITE NON HISPANIC,Ashley,176,77
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Taylor,175,76
2016,MALE,ASIAN AND PACIFIC ISLANDER,Taylor,174,75
2016,FEMALE,BLACK NON HISPANIC,Taylor,173,74
2016,MALE,BLACK NON HISPANIC,Taylor,172,73
2016,FEMALE,HISPANIC,Taylor,171,72
2016,MALE,HISPANIC,Taylor,170,71
2016,FEMALE,WHITE NON HISPANIC,Taylor,169,70
2016,MALE,WHITE NON HISPANIC,Taylor,168,69
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Riley,167,68
2016,MALE,ASIAN AND PACIFIC ISLANDER,Riley,166,67
2016,FEMALE,BLACK NON HISPANIC,Riley,165,66
2016,MALE,BLACK NON HISPANIC,Riley,164,65
2016,FEMALE,HISPANIC,Riley,163,64
2016,MALE,HISPANIC,Riley,162,63
2016,FEMALE,WHITE NON HISPANIC,Riley,161,62
2016,MALE,WHITE NON HISPANIC,Riley,160,61
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,159,60
2016,MALE,ASIAN AND PACIFIC ISLANDER,Olivia,158,59
2016,FEMALE,BLACK NON HISPANIC,Olivia,157,58
2016,MALE,BLACK NON HISPANIC,Olivia,156,57
2016,FEMALE,HISPANIC,Olivia,155,56
2016,MALE,HISPANIC,Olivia,154,55
2016,FEMALE,WHITE NON HISPANIC,Olivia,153,54
2016,MALE,WHITE NON HISPANIC,Olivia,152,53
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,151,52
2016,MALE,ASIAN AND PACIFIC ISLANDER,Chloe,150,51
2016,FEMALE,BLACK NON HISPANIC,Chloe,149,50
2016,MALE,BLACK NON HISPANIC,Chloe,148,49
2016,FEMALE,HISPANIC,Chloe,147,48
2016,MALE,HISPANIC,Chloe,146,47
2016,FEMALE,WHITE NON HISPANIC,Chloe,145,46
2016,MALE,WHITE NON HISPANIC,Chloe,144,45
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,143,44
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sophia,142,43
2016,FEMALE,BLACK NON HISPANIC,Sophia,141,42
2016,MALE,BLACK NON HISPANIC,Sophia,140,41
2016,FEMALE,HISPANIC,Sophia,139,40
2016,MALE,HISPANIC,Sophia,138,39
2016,FEMALE,WHITE NON HISPANIC,Sophia,137,38
2016,MALE,WHITE NON HISPANIC,Sophia,136,37
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,135,36
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emma,134,35
2016,FEMALE,BLACK NON HISPANIC,Emma,133,34
2016,MALE,BLACK NON HISPANIC,Emma,132,33
2016,FEMALE,HISPANIC,Emma,131,32
2016,MALE,HISPANIC,Emma,130,31
2016,FEMALE,WHITE NON HISPANIC,Emma,129,30
2016,MALE,WHITE NON HISPANIC,Emma,128,29
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,127,28
2016,MALE,ASIAN AND PACIFIC ISLANDER,Emily,126,27
2016,FEMALE,BLACK NON HISPANIC,Emily,125,26
2016,MALE,BLACK NON HISPANIC,Emily,124,25
2016,FEMALE,HISPANIC,Emily,123,24
2016,MALE,HISPANIC,Emily,122,23
2016,FEMALE,WHITE NON HISPANIC,Emily,121,22
2016,MALE,WHITE NON HISPANIC,Emily,120,21
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,119,20
2016,MALE,ASIAN AND PACIFIC ISLANDER,Mia,118,19
2016,FEMALE,BLACK NON HISPANIC,Mia,117,18
2016,MALE,BLACK NON HISPANIC,Mia,116,17
2016,FEMALE,HISPANIC,Mia,115,16
2016,MALE,HISPANIC,Mia,114,15
2016,FEMALE,WHITE NON HISPANIC,Mia,113,14
2016,MALE,WHITE NON HISPANIC,Mia,112,13
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,111,12
2016,MALE,ASIAN AND PACIFIC ISLANDER,Charlotte,110,11
2016,FEMALE,BLACK NON HISPANIC,Charlotte,109,10
2016,MALE,BLACK NON HISPANIC,Charlotte,108,9
2016,FEMALE,HISPANIC,Charlotte,107,8
2016,MALE,HISPANIC,Charlotte,106,7
2016,FEMALE,WHITE NON HISPANIC,Charlotte,105,6
2016,MALE,WHITE NON HISPANIC,Charlotte,104,5
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,103,4
2016,MALE,ASIAN AND PACIFIC ISLANDER,Sarah,102,3
2016,FEMALE,BLACK NON HISPANIC,Sarah,101,2
2016,MALE,BLACK NON HISPANIC,Sarah,100,1
2016,FEMALE,HISPANIC,Sarah,99,100
2016,MALE,HISPANIC,Sarah,98,99
2016,FEMALE,WHITE NON HISPANIC,Sarah,97,98
2016,MALE,WHITE NON HISPANIC,Sarah,96,97
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,95,96
2016,MALE,ASIAN AND PACIFIC ISLANDER,Isabella,94,95
2016,FEMALE,BLACK NON HISPANIC,Isabella,93,94
2016,MALE,BLACK NON HISPANIC,Isabella,92,93
2016,FEMALE,HISPANIC,Isabella,91,92
2016,MALE,HISPANIC,Isabella,90,91
2016,FEMALE,WHITE NON HISPANIC,Isabella,89,90
2016,MALE,WHITE NON HISPANIC,Isabella,88,89
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,87,88
2016,MALE,ASIAN AND PACIFIC ISLANDER,Hannah,86,87
2016,FEMALE,BLACK NON HISPANIC,Hannah,85,86
2016,MALE,BLACK NON HISPANIC,Hannah,84,85
2016,FEMALE,HISPANIC,Hannah,83,84
2016,MALE,HISPANIC,Hannah,82,83
2016,FEMALE,WHITE NON HISPANIC,Hannah,81,82
2016,MALE,WHITE NON HISPANIC,Hannah,80,81
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,79,80
2016,MALE,ASIAN AND PACIFIC ISLANDER,Madison,78,79
2016,FEMALE,BLACK NON HISPANIC,Madison,77,78
2016,MALE,BLACK NON HISPANIC,Madison,76,77
2016,FEMALE,HISPANIC,Madison,75,76
2016,MALE,HISPANIC,Madison,74,75
2016,FEMALE,WHITE NON HISPANIC,Madison,73,74
2016,MALE,WHITE NON HISPANIC,Madison,72,73
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,71,72
2016,MALE,ASIAN AND PACIFIC ISLANDER,Zoe,70,71
2016,FEMALE,BLACK NON HISPANIC,Zoe,69,70
2016,MALE,BLACK NON HISPANIC,Zoe,68,69
2016,FEMALE,HISPANIC,Zoe,67,68
2016,MALE,HISPANIC,Zoe,66,67
2016,FEMALE,WHITE NON HISPANIC,Zoe,65,66
2016,MALE,WHITE NON HISPANIC,Zoe,64,65
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,63,64
2016,MALE,ASIAN AND PACIFIC ISLANDER,Aaliyah,62,63
2016,FEMALE,BLACK NON HISPANIC,Aaliyah,61,62
2016,MALE,BLACK NON HISPANIC,Aaliyah,60,61
2016,FEMALE,HISPANIC,Aaliyah,59,60
2016,MALE,HISPANIC,Aaliyah,58,59
2016,FEMALE,WHITE NON HISPANIC,Aaliyah,57,58
2016,MALE,WHITE NON HISPANIC,Aaliyah,56,57
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,London,55,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,London,54,55
2016,FEMALE,BLACK NON HISPANIC,London,53,54
2016,MALE,BLACK NON HISPANIC,London,52,53
2016,FEMALE,HISPANIC,London,51,52
2016,MALE,HISPANIC,London,50,51
2016,FEMALE,WHITE NON HISPANIC,London,49,50
2016,MALE,WHITE NON HISPANIC,London,48,49
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,47,48
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ava,46,47
2016,FEMALE,BLACK NON HISPANIC,Ava,45,46
2016,MALE,BLACK NON HISPANIC,Ava,44,45
2016,FEMALE,HISPANIC,Ava,43,44
2016,MALE,HISPANIC,Ava,42,43
2016,FEMALE,WHITE NON HISPANIC,Ava,41,42
2016,MALE,WHITE NON HISPANIC,Ava,40,41
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,39,40
2016,MALE,ASIAN AND PACIFIC ISLANDER,Layla,38,39
2016,FEMALE,BLACK NON HISPANIC,Layla,37,38
2016,MALE,BLACK NON HISPANIC,Layla,36,37
2016,FEMALE,HISPANIC,Layla,35,36
2016,MALE,HISPANIC,Layla,34,35
2016,FEMALE,WHITE NON HISPANIC,Layla,33,34
2016,MALE,WHITE NON HISPANIC,Layla,32,33
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,31,32
2016,MALE,ASIAN AND PACIFIC ISLANDER,Brooklyn,30,31
2016,FEMALE,BLACK NON HISPANIC,Brooklyn,29,30
2016,MALE,BLACK NON HISPANIC,Brooklyn,28,29
2016,FEMALE,HISPANIC,Brooklyn,27,28
2016,MALE,HISPANIC,Brooklyn,26,27
2016,FEMALE,WHITE NON HISPANIC,Brooklyn,25,26
2016,MALE,WHITE NON HISPANIC,Brooklyn,24,25
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,23,24
2016,MALE,ASIAN AND PACIFIC ISLANDER,Abigail,22,23
2016,FEMALE,BLACK NON HISPANIC,Abigail,21,22
2016,MALE,BLACK NON HISPANIC,Abigail,20,21
2016,FEMALE,HISPANIC,Abigail,19,20
2016,MALE,HISPANIC,Abigail,18,19
2016,FEMALE,WHITE NON HISPANIC,Abigail,17,18
2016,MALE,WHITE NON HISPANIC,Abigail,16,17
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,15,16
2016,MALE,ASIAN AND PACIFIC ISLANDER,Ella,14,15
2016,FEMALE,BLACK NON HISPANIC,Ella,13,14
2016,MALE,BLACK NON HISPANIC,Ella,12,13
2016,FEMALE,HISPANIC,Ella,11,12
2016,MALE,HISPANIC,Ella,10,11
2016,FEMALE,WHITE NON HISPANIC,Ella,200,1
2016,MALE,WHITE NON HISPANIC,Ella,199,100
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,198,99
2016,MALE,ASIAN AND PACIFIC ISLANDER,Avery,197,98
2016,FEMALE,BLACK NON HISPANIC,Avery,196,97
2016,MALE,BLACK NON HISPANIC,Avery,195,96
2016,FEMALE,HISPANIC,Avery,194,95
2016,MALE,HISPANIC,Avery,193,94
2016,FEMALE,WHITE NON HISPANIC,Avery,192,93
2016,MALE,WHITE NON HISPANIC,Avery,191,92
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Londyn,190,91
2016,MALE,ASIAN AND PACIFIC ISLANDER,Londyn,189,90
2016,FEMALE,BLACK NON HISPANIC,Londyn,188,89
2016,MALE,BLACK NON HISPANIC,Londyn,187,88
2016,FEMALE,HISPANIC,Londyn,186,87
2016,MALE,HISPANIC,Londyn,185,86
2016,FEMALE,WHITE NON HISPANIC,Londyn,184,85
2016,MALE,WHITE NON HISPANIC,Londyn,183,84
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,Amirah,182,83
2016,MALE,ASIAN AND PACIFIC ISLANDER,Amirah,181,82
2016,FEMALE,BLACK NON HISPANIC,Amirah,180,81
2016,MALE,BLACK NON HISPANIC,Amirah,179,80
